Creation	Duration	State	Label	
00:26.204.453	390.62 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.205.574	402.42 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.206.397	406.29 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.207.194	395.42 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.207.949	396.00 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.208.705	409.38 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.209.494	391.62 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.210.242	407.25 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.211.006	431.96 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.212.116	410.12 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.213.221	407.08 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.214.470	431.71 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.215.309	487.04 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.216.198	417.92 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.216.979	397.92 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.217.752	402.96 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.218.515	410.54 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.219.268	403.88 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.220.036	401.00 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.220.799	414.75 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.221.583	391.96 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.222.331	393.58 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.223.073	386.08 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.223.815	402.71 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.224.587	401.67 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:26.641.448	4.15 ms	Active	text_model_md4_mubb_main__Op0_AneInference Prediction	
00:26.893.793	8.51 ms	Active	Neural Engine Prediction	
00:26.903.742	5.61 ms	Active	Neural Engine Prediction	
00:26.910.245	6.50 ms	Active	Neural Engine Prediction	
00:27.103.580	6.56 ms	Active	Neural Engine Prediction	
00:27.110.410	8.68 ms	Active	Neural Engine Prediction	
00:27.120.499	7.37 ms	Active	Neural Engine Prediction	
00:27.156.941	2.14 ms	Active	text_model_md4_mubb_main__Op0_AneInference Prediction	
00:27.173.557	3.63 ms	Active	text_model_md4_mubb_main__Op0_AneInference Prediction	
00:27.390.344	209.90 ms	Active	Neural Engine Prediction	
00:27.626.821	230.40 ms	Active	Neural Engine Prediction	
00:27.885.455	233.66 ms	Active	Neural Engine Prediction	
00:28.148.415	218.82 ms	Active	Neural Engine Prediction	
00:28.449.065	291.95 ms	Active	decoder_main__Op0_AneInference Prediction	
00:28.749.878	110.79 ms	Active	decoder_alpha_emoji_main__Op0_AneInference Prediction	
00:28.941.694	131.42 µs	Active	decoder_alpha_emoji_main__Op0_AneInference Prediction	
00:28.957.367	3.14 ms	Active	Neural Engine Prediction	
00:28.971.498	8.99 ms	Active	op_main_image__Op1_AneInference Prediction	
00:28.985.730	6.00 ms	Active	Neural Engine Prediction	
00:29.003.771	8.58 ms	Active	op_main_image__Op1_AneInference Prediction	
00:29.014.619	638.58 µs	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_bridge_kmeans-8bit-cgs8_main__Op0_AneInference Prediction	
00:29.016.286	1.18 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.018.912	1.24 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.021.352	1.19 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.023.861	1.46 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.026.523	1.43 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.030.498	1.43 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.033.617	1.48 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.036.708	1.43 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.039.289	1.41 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.041.825	1.44 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.044.427	1.66 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.048.533	1.56 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.051.460	1.38 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.054.231	1.54 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.057.198	1.49 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.060.019	1.42 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.063.920	1.53 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.067.209	1.15 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.069.356	1.01 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.071.128	1.25 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.073.124	1.19 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.075.030	1.16 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.076.908	1.04 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.079.371	1.43 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.081.599	1.34 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.083.723	1.23 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.085.710	1.17 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.088.657	1.43 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.091.295	1.47 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
00:29.093.925	1.20 ms	Active	ImageCaptioning-mica_v5.0.0_jf7fjab8py-1414_decoder_kmeans-6bit-cgs8_main__Op2_AneInference Prediction	
